business_id,name,city,state,stars,category
0ZcYZNGb85gscHglo04qSA,Miguel's Mexican Food,Reno,NV,3.5,Mexican
UGEXeeoB9frA2MBPOIECLg,Golden Paan Shop,Tampa,FL,4.0,Indian
0EPYrxeMLh2G63HLMIgRHg,Nueva Cantina,Saint Petersburg,FL,4.0,Mexican
nDdIb6y5Vc5_aNG-Rd0JMQ,Lox Stock & Barrel,Philadelphia,PA,3.5,American
0006EuNe5LBARerF4RKz4Q,Scarpinato's Cucina and Catering,Turnersville,NJ,3.5,Italian
ocmbenUwdjb0IzbHOnEI2w,Uncle Vinny's Pizza,Sparks,NV,3.0,American
QTH_qfANuRvfEIr_Es9cJg,Legends Bar & Grille,Metairie,LA,4.0,American
zzfj1-iPfw0cwnOjY0yUgA,Ruby's Kitchen,Nashville,TN,3.0,American
PidQU5-thi2TXbJiFdxvgQ,The Rice Bowl,Tucson,AZ,3.0,Chinese
aCIEDF2W4nRpL7fTk3njtw,A 1 Japanese Steak House,Fairless Hills,PA,3.0,Japanese
nmcUYtAn8jNRXY9pYAZUtA,Gita Pita,New Orleans,LA,4.5,Mediterranean
1O0teX-jRsmxqDYmRNncSg,Lion's Choice,St. Louis,MO,3.0,American
A5sXEcVHYnmNDs0bwb7u-w,Oketo Japanese Express,Largo,FL,3.5,Japanese
uOx0sKON3JcIB993Ra3w7w,Vuocolo's Italian Restaurant and Wine Bar,Ashland City,TN,4.0,Italian
l6cTxmgR8E-Jm2LUGUbtnA,Marino's Bistro ToGo,Cherry Hill,NJ,4.5,Italian
x1CtK2qnlCr_1DJFNo1_vw,El Limon - Norristown,Norristown,PA,4.0,Mexican
Q08nz8Y6VEDPyho_yJgimA,World of Beer,Brandon,FL,3.5,American
Mw4IoBY_CXr8oFhbF7WcAQ,The Little Tuna,Haddonfield,NJ,3.5,American
yIAgFdYQY3UdfDn-qO0K7g,Arts & Letters Cafe,Santa Barbara,CA,4.5,American
H8kS0IyJgpT2FJCgYjEO9A,Tres Caminos Pontoon Beach,Granite City,IL,4.0,Mexican
98tSf-vntopx4PNMqiFItg,Fazoli's,Bridgeton,MO,3.0,Italian
612K4E9aazB1bix9HAyhMw,Conola Grill & Sushi,Metairie,LA,4.0,American
QhgrhVKlXZtSY6gRThf8zA,Bing Bing Dim Sum,Philadelphia,PA,4.0,Chinese
s6raretmvrdos7CFQ3TLHQ,Joe's Pizzeria,Marlton,NJ,4.0,Italian
zAS0PxknG625IhojaidCYQ,The Hungry Hangover,Lutz fl,FL,5.0,Mexican
t2NOHTihthJ9nHGXr3C8ng,El Macho Taco,Edwardsville,IL,4.5,Mexican
_hzSGMHU64O1KL_uoms03Q,Sun Ray Grill,Gretna,LA,4.0,American
FWqhypnh0NsTwpWW69nS7w,Alfredo Italian Byo,Berwyn,PA,3.5,Italian
I2_0af3Gu4SyAq4Qdz5cFg,Original Westshore Pizza South Tampa,Tampa,FL,3.0,American
rbddEDXRIVu7MyTyEEYp9g,Le Foret,New Orleans,LA,4.0,French
pGrer2c_tJ2ykTfs64t8JQ,The Sumney,Gwynedd,PA,3.5,American
O0HHXvNqdsX89rE2gmU1tQ,Tokyo Grill,Kenner,LA,4.5,Japanese
vgaDkuxjt8-w-0PtE8tTCA,Yolk - City Way,Indianapolis,IN,4.0,American
8crVeVL3pi8OFRj9c_3vxQ,Spice Indian Thai Bistro,Newtown Square,PA,4.0,Indian
SCzBI5olDzxOAmdzJOjxDA,Checkers,Tampa,FL,1.5,American
o9a4dXSNgvbsbaIHNvP6qw,Mi Pueblito Tacos,Philadelphia,PA,4.5,Mexican
ey9VopvmbhfbYUJ6Fh3DHQ,Uncle Frank's Italian Restaurant & NY Pizza,Largo,FL,4.0,Italian
H5KRna9A6mDQEJ2ZN0zL6g,La Petite Grocery,New Orleans,LA,4.0,French
d1ITZ6toMoZ0J1Yt1WMbTg,The Original Corner Pub Green Hills,Nashville,TN,3.0,American
KoSNm3pWZ1zyVucqsozZ-A,Papa G's,Sparks,NV,3.0,American
o0Q47gv_nlWYSeIZfGhotg,Wepa Cafe,Garden City,ID,4.5,American
ymvcFCWLCitr2AQoA4gV-g,The Hyde Out,Tampa,FL,3.5,American
ePeffa0b95s4Y677PtwO9w,ClusterTruck,Indianapolis,IN,4.5,Mexican
tWJ3DwufXIKdlLTEw7K96g,India Rasoi,Saint Louis,MO,4.0,Indian
Xh3PAJG65l92cW8Z3gQ2VA,Brooklyn Famous Pizza,Woodbury,NJ,1.5,Italian
5675HMUmVh1SoRLkpnMKFw,Mediterranean Cuisine,Nashville,TN,3.5,Greek
0l48wds0O4w8qtM4Rh0hnQ,Holy Guacamole,Indianapolis,IN,3.0,Mexican
dRKztV_Vtl7AvZg052SgRQ,Open Society,Indianapolis,IN,4.0,American
c0p9TawJSQHchy5aL8NWgQ,Rosales Mexican Restaurant,Santa Barbara,CA,4.5,Mexican
7p2AcJ8wJ7TOgM0skPUTcQ,Ram Restaurant & Brewery,Meridian,ID,3.0,American
dZFlKW6M5YIhPHrLhsdCTA,Taco Bell,Nashville,TN,3.0,Mexican
rtryziQ0PnTt7RHfSxxcUA,Abbott Station Restaurant,Zephyrhills,FL,4.5,American
YnB6Cr43FzE7uJysmxTfkw,Friendly's,Philadelphia,PA,1.5,American
AperXbtpt4FH6fvJFOirUA,Horinoya,New Orleans,LA,3.5,Japanese
FHGI7dx-HAo2OTcy-5Ja6Q,Jacobsmeyer's Tavern,Granite City,IL,3.5,American
aokmHGeXF6Q41Q5h7aU53Q,Sakura Sushi,Palm Harbor,FL,4.5,Japanese
fOG9NWvniLALjex1e0B7GA,Pupuseria Lila's & Restaurant,Kenner,LA,3.5,Spanish
EutlEgdwZHMhDzxG5ytV1A,Bahama Breeze,Brandon,FL,3.5,American
aXFwakN348U-3rLhG0_qqA,Beach House,Metairie,LA,4.0,American
DZG3652AxmIUGmlF-hg3mw,Bertucci's Italian Restaurant,Wilmington,DE,3.5,Italian
2CxBWBtlzViH_EoIg928cA,White House Tajine,Bryn Mawr,PA,4.5,American
uJvTBGksfErVDSOeBsmOyA,The Living Room Cafe,Philadelphia,PA,4.5,American
W_KCxp8zEb8_PG1ZoP37eg,Italian Delight,Doylestown,PA,3.5,Italian
qOx-ZEszYuwsPHPQmBMe_A,Bonefish Grill,St Petersburg,FL,3.5,American
ZvOZCvLeAKGFzwnyu1aeKw,Serrano,Philadelphia,PA,2.5,American
-ZWx-IzLlKOMesKPix9JpA,The Tailgate Taphouse,Boise,ID,2.5,American
3mCBgVW0MPz_M3UKyoCNhA,El Tenampa,Meridian,ID,3.5,Mexican
v1F36Yp_gd5NhyOwNddZoQ,TGI Fridays,Franklin,TN,2.5,American
7pUoa0urRRWw5MM28YwyZw,Albertino's Italian,Collingswood,NJ,5.0,Italian
nJgxuU0lQR8--dPd_tXNvA,The New Tavern Restaurant,Bala Cynwyd,PA,3.5,American
CmqdTF7IPL1DStle3eISqQ,The Original Italian Pie,Kenner,LA,3.0,Italian
AOL3vYXvR8PxW5lm6Sq5Gg,Hooters,Clearwater,FL,2.5,American
tH7Nv-Pnu4DnZbQR1EyFZw,Mistral KOP,King of Prussia,PA,3.5,American
ALhV80NGETrPctkxzIHk5g,Rosati's on 6th,Tucson,AZ,2.5,Italian
KqUr0uPCR--qVTjAoIydlA,Pho My A Restaurant,New Orleans,LA,3.5,Vietnamese
B4QND2KdG2kqC3RfKYt8AQ,Carmelitas Mexican Grill & Cantina,Dunedin,FL,3.0,Mexican
b-aDFvm1mYJxtPaxeHHsgg,Simeri's Italian,Fortville,IN,3.5,Italian
26iUm28PTWJd9qqDe5YvKw,Pei Wei,Philadelphia,PA,1.5,Chinese
K7l98hoZ3c6Xkb45HKjp4A,Velvet Taco,Nashville,TN,4.0,Mexican
JFHIc0buwpn4-QHbW5sMHg,Wingstop,Nashville,TN,2.0,American
F-NlTcl5BHb07E7TFb2TJw,Rosarito,Isla Vista,CA,2.5,Mexican
Q4zdrVjYgSAERDNinDL4pQ,China Wok,Tampa,FL,3.5,Chinese
E03Ew9f9NHJNntIaRM2UiQ,Hong Kong China Restaurant,Indianapolis,IN,3.5,Chinese
v3EvT5coc5RkFvZabTiOcg,Kelley's Village Inn,River Ridge,LA,4.0,American
HhTRD_PScoTNoJ3iiGtG-Q,Cugino's,Florissant,MO,4.0,Italian
Au6bDTawKEYXUJuhq6MBNw,Kitty's Luncheonette,Philadelphia,PA,4.5,American
dzhYcl7bB6CWj6NYtt2IwQ,A Little Cafe,Voorhees,NJ,3.0,American
06_ObrhBE8qd2puOu-lkiQ,Buffalo Wild Wings,Indianapolis,IN,2.0,American
mLrt_o9RilIWH4lFDSFENg,Limoncello - Chester Springs,Chester Springs,PA,3.5,Italian
BCBqZt5BKLnLhzzepnEvHw,Panda Asian Fusion,Holmes,PA,3.5,Chinese
m_WAtarb_zHe4uFCT8wNyA,Ruby's Diner,Ardmore,PA,3.0,American
iNeY7_CEDAf6AdFSaI8_qQ,New Spatola's Pizza,Pipersville,PA,3.5,Italian
jwEHfhS7uLK4TJgGPfnWDw,Dante's Fire,Tucson,AZ,4.0,American
hKR-J0ryXNGR5n75qrc5vw,Detour American Grille,Indianapolis,IN,3.5,American
VeZrqOi-LK-5DquvEhoGxw,Valley Beach,King Of Prussia,PA,2.5,American
i9ahyW_GpP1nrMomY5BoFQ,Walker's Southern Style BBQ,New Orleans,LA,4.5,American
SBrSBlFNRBN0bYI0xz56CQ,La Posada,Reno,NV,3.0,Mexican
-ALqLSTzkGDMscHdxA1NgA,Su Casa Fresh Mexican Grill,Santa Barbara,CA,4.5,Mexican
Y-0ClvJtocPYzrM0SS3Rdw,Samano's Mexican Food,Fishers,IN,4.0,Mexican
ZRS0jT6vkyiNuhMbpjUahQ,Pearl Chinese & Japanese Cuisine,Lansdowne,PA,3.0,Chinese
df6k7h9D-OkRaCBVpMV6Tg,City Bistro,Saint Louis,MO,2.5,American
X9S2ofsW-VnVvF4vEcjkBQ,Peking House,Yardley,PA,3.5,Chinese
CiTYWOKcXTZYztsT43wb5g,Tela's Market & Kitchen,Philadelphia,PA,4.0,American
kjDXbqCihUxgDvQn1n57hA,Nook,Tucson,AZ,4.0,American
pmMBzbIyrD5myR-knXEzQg,Fiesta Mexicana,Indianapolis,IN,3.5,Mexican
ozYCV1L1ACTIZuds0eyQLw,Paradise Restaurant,Safety Harbor,FL,3.5,Greek
XRwYVwWUi8qgRxYqpEK_Kg,"Vittoria's Pizza, Subs & Pasta",South Pasadena,FL,1.5,Italian
X_DG3M65iS0J_vinK9PY7A,Sea Fire,Saint Pete Beach,FL,4.5,Italian
FM0UIOk9zKniEX5IeV8rPw,Saigon Grill Asian Restaurant,Drexel Hill,PA,3.0,Vietnamese
OwA7G4WFZMbGk6RLrI-HXQ,Bob Evans Farms Restaurant,Greenwood,IN,2.0,American
KnVtTqZoGJiKfkLMkSlilA,Epicurean Garage,Chester Springs,PA,4.0,American
JdhfX093Zm1GP_HUyhz4hA,SandBar & Grill,St Petersburg,FL,3.5,American
JXucCTkmYXql9C8HGPbG4Q,Koi Sushi & Thai,Nashville,TN,3.0,Thai
0-nBk6dQ1Br9GOoqdr1bpA,Famous Chinese Restaurant,Smyrna,TN,3.0,Chinese
WdGDHENEKgw5j9jtfopF9w,Bella Napoli Pizzeria,Phoenixville,PA,2.5,Italian
lp0TmbJweMHcfdljcqnaWg,G B's Patio Bar & Grill,New Orleans,LA,3.5,American
DxcI1Thd3vP36up6Dec87Q,Parrilla La Nueva Fogata,Berlin,NJ,4.5,Mexican
cda_2jhOS2UPS8Oj4gyvqg,La Vie En Rose,Boise,ID,4.0,French
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,Santa Barbara,CA,4.0,Mexican
LcoSh7HlJXsev0zujoFApQ,Teriyaki Madness,Clearwater,FL,2.5,Japanese
UZNmqlGoP21yt4hBfqCD0g,Dead Bob's,St. Petersburg,FL,4.0,American
XjBdSdoeccJBteLOJxMF1A,Cinco De Mayo,Boise,ID,2.5,Mexican
7P6-It26918v6JDWcYlKSw,Saigon,Belleville,IL,4.0,Vietnamese
Awkrb1wzFxz5w1Ixc9W3FA,First Watch,Tampa,FL,4.0,American
dMkvmMmZU5i94_vYN-zKJg,FuKu Japanese Cafe,Clearwater,FL,3.5,Japanese
tuos6bve7ktOER5Fgz71-Q,Taste of Lebanon,St Louis,MO,3.5,Mediterranean
wOEoIHeIsrxrYEbu849sFw,The Melting Pot,King of Prussia,PA,4.0,French
wav7SAwlHqZ3frzJC2sUXg,Chifa Gino's,Tampa,FL,4.0,Chinese
0QOk_IeAM38D4T_D7k_vEQ,Thanh Thanh Restaurant,Gretna,LA,3.5,Vietnamese
QLbOnu0nyFfmAy_EfB1a9g,Tacos El Rey #2,Garden City,ID,4.0,Mexican
M2ffQ7_fv-XRnwYr7h4zZw,Steak and Hoagie Factory,Abington,PA,3.5,American
OSrZ4BMMXaLSb5sxFpmA-g,La Carreta,New Orleans,LA,4.0,Mexican
mHGgBAJn696kBwZx0VXc8g,Salem's Fresh Eats,Tampa,FL,3.0,Greek
mi63FnVXGeGgasWxUSeRsA,Noble Crust,Tampa,FL,4.0,Italian
GW47vfrNTXAZuLk8aR2AZA,Amir,Boise,ID,4.5,Mediterranean
UgdwL5wCdaFe84wmXmwaFg,Minato Japanese Restaurant,Wilmington,DE,3.0,Japanese
XeCiSG9PwoRd87-MgwSWdQ,Chili's,Fenton,MO,3.0,American
ElIXZnESN32voI8sZRUkjA,Cantina,Reno,NV,2.5,Mexican
yE9JBfdRUlDsKaAIn0yOAA,Ichiban Japanese Restaurant and Sushi Bar,Indianapolis,IN,4.5,Japanese
-FasKNAqishyfjAarVgJtw,The Hut Bar and Grill,Madeira Beach,FL,2.5,American
rmWlIHfRhEdDLm9AjQoHgQ,Buena Vista Restaurant,Malvern,PA,4.0,Mexican
5ZXmpIVqjGB9cqEUDJ7Reg,MacNivens,Indianapolis,IN,4.0,American
YWhh1sDTgNb7dPCLbwjznA,La Gloria Mexican Restaurant,Pinellas Park,FL,4.0,Mexican
xuFjcrdGxISZVfLVl0mttA,Langton's Pub & Grille,Carmel,IN,4.0,American
4sZIVBorK9nyLbK551FBHA,QDOBA Mexican Eats,Indianapolis,IN,2.5,Mexican
m_HmLTNUCLPazwY4FP_zug,Hill Street Grill,Reno,NV,3.0,American
6PxuqflRlKjdS3FW2Tv5bA,Quirky Fork Cafe,Palm Harbor,FL,4.5,Mediterranean
cRW2jlN-NF3OsYKEpo1OWg,Primo's Italian Garage & Catering,Edwardsville,IL,3.0,Italian
kqBLD5rueekc26t2HLI4AQ,Wok Chinese Restaurant,Philadelphia,PA,3.5,Chinese
CF3sGKjtGlrw99nABDCjcg,Pizza Hut,Coatesville,PA,1.5,Italian
13j2M3tkxGGSJ6KeDyJOaQ,Giovanni's Pizza II,Collegeville,PA,3.0,Italian
nbvLzNk7wpIKG591yGE48Q,El Huarache Azteca,Dunedin,FL,3.5,Mexican
vLFHb1YeRuWMJOSdZklJUg,Taqueria Del Sol,Nashville,TN,4.0,Mexican
hLr6cRTANzEll1hGlmbgHA,Raising Cane's Chicken Fingers,Kenner,LA,3.5,American
d93h4y-rinInIwBNvdayEg,Gil Tacos,Indianapolis,IN,4.5,Mexican
7hf8Z5l1cSOEyNDc0oR_vQ,Gonna China,Wesley Chapel,FL,3.5,Chinese
z2ow0b_iZCJqPykwqb-SZg,China Spring,Greenbrier,TN,3.5,Chinese
67brFulhSRppWNnZ3A8HqA,La Rancherita,West Chester,PA,4.0,Mexican
KBenyZTF_BQCI2n6Khgutw,Jonathan's Grille,Nashville,TN,3.0,American
r9K46WZQ_hCi8vyyHV_tFw,The Brass Monkey,St. Pete Beach,FL,3.5,American
bvIdgupC0dN-Q1Fzg0P12A,Bones Grille,Lansdale,PA,3.0,American
bB-TEdPAZ2H_jL4lz_u5uA,Chili's,Kirkwood,MO,3.5,American
4hVeYebIXf7ObiIwalpp7g,Uncle Tomy's,Philadelphia,PA,3.0,Italian
sl0O4RdLobHsM6qwpBsRqA,El Maguey,Saint Louis,MO,3.0,Mexican
GuRGml_iUQCctzop4tOvmw,Bamboo Bistro,St. Pete Beach,FL,3.5,Chinese
DGfPqoXbtm2IcVAVU0BTFQ,Dominic's Italian Grille & Pizzeria,Oldsmar,FL,3.5,Italian
ij3OJfokobxRU8k9Dx7J7Q,Mayana Mexican Kitchen,Saint Louis,MO,4.0,Mexican
QLkzMIxzYOAGY7yk4M6-bw,The Thompson House,Indianapolis,IN,3.5,American
TLQMDYugpXd5m7h4cX365Q,Pho Huong Viet,Cherry Hill,NJ,3.5,Vietnamese
Jh2XqMQLWa_OixWM9rxdJA,The Butcher & The Brewer,Philadelphia,PA,4.0,American
GVWcwqUD-ekCMQ0x2Ke6Ww,Ocean Prime,Tampa,FL,4.5,American
Jmk_N22L1iQ6-EZIlexqag,La Tlaxquenita,New Castle,DE,5.0,Mexican
M6qDX8HZS7gOJ_pBOAih1g,Royal Boucherie,Philadelphia,PA,4.0,American
vyxxsn2l6ELF2Yoxr6BWcw,Westmont Dining Commons,Santa Barbara,CA,3.0,American
HqPFoCfaL63O5S7AbcXckw,Home Plate Marana,Tucson,AZ,3.0,American
lf5FOV5Q935i652lhnGKuw,Mermaids,New Orleans,LA,3.0,American
YOXEnmWir9elB3rxKGPYPw,Los Compadres,Reno,NV,4.0,Mexican
lnhPbN6idRuYQrdG-XLWgw,Painted Cottage Cafe,Collingswood,NJ,3.0,American
nTuw1aT5_TvDEmfPkjdLMg,Denny's,O'fallon,IL,2.5,American
uk6SlpUiJb-XV9EX0bAzLA,Los Patios,Indianapolis,IN,4.0,Mexican
YMBW51_613HJ5ExUgYOR5Q,Cafe Bonita,Tucson,AZ,2.5,Mexican
Ek6iqYGdYtyltAxVnhtJKQ,JG SkyHigh,Philadelphia,PA,4.0,French
aRyP578y47vwJ4KFIicjCw,Yellowtail,Philadelphia,PA,3.5,Thai
fOhnSqmO4XY5vSI8whVKSA,Farmicia,Philadelphia,PA,4.0,French
LICbmW9NVcSB6d0ITXvadQ,Amerigo Italian Restaurant,Brentwood,TN,4.0,Italian
5Kn1o2ryylzHMQVNFy5pyA,Anthony's Creative Italian Cuisine,Haddon Heights,NJ,4.0,Italian
81NKeedNCrNo0v60QatxzQ,Charles Plaza,Philadelphia,PA,4.0,Chinese
w3t8RycX2LQZjmxM-oaqHg,Irish 31 - Westshore,Tampa,FL,4.0,American
CATqJGCwqj2YBt2yp8BXHw,Narberth Pizza Italian Delite,Narberth,PA,3.5,Italian
rpbACUkHJYSnvP6s0myyLg,Fat Joe's,Philadelphia,PA,4.0,American
bROJqwiTOnfaKi6GwExsTw,Mare Monte,Haddonfield,NJ,4.5,Italian
p4lVltKOVX6-XvCVCXmc0Q,Lilly's On the Canal,Lambertville,NJ,3.0,American
1hMteDtsI0JMNBCtKpb24A,Chickie's & Pete's,Philadelphia,PA,2.5,American
R5nUF6qAi1tfXI0d_66nHA,Chiaro's Pizzeria & Resturant - Sellersville,Sellersville,PA,4.0,Italian
jPYB-r-XuHLtn5GOFkHOxA,IHOP,Exton,PA,2.5,American
ZzzJ2jAPFJQGehBKcrZCYQ,Yuno Sushi & Asian Cuisine,Nolensville,TN,4.0,Japanese
uiK29Gh9OVX3kk9TOgP-Fw,Jax Cafe,Saint Louis,MO,4.0,American
mYMPepp0QIZRk_52pWzeoA,Seasons 52,Tampa,FL,4.0,American
_-XYJgVGrNMtn_S6nPm-GQ,Vinnie's Italian Beef and Gyros,Saint Louis,MO,4.5,Greek
WUaw1odo_7_K_9euq4Xxow,Denny's Dogs,Hatboro,PA,4.0,American
omwO39xLkwrW5cU7glOeWw,Country Cafe,Fairview,TN,3.0,American
2ecYIfR01YKoMwzoh4J02Q,Black Angus Steakhouse,Tucson,AZ,2.5,American
iEtmEkeEjxRTjQa8q08RdA,Fried Rice Kitchen,Saint Louis,MO,5.0,Chinese
_g9FzFkfI37dXKaQMiafgQ,RBG Bar and Grill,Nashville,TN,4.0,American
t3U0hK-HJaegvFw67f_SHA,Viet Thai,Florissant,MO,4.5,Vietnamese
xMJVdJLw6b5_DfJQwqaHcQ,Snap Kitchen,Philadelphia,PA,4.0,American
5dIS6fNq-t5tdj5X56rTzg,Kosmo Pizza & Grille,Philadelphia,PA,4.5,American
zHXpJfdC7DgF9rNc2H7N6A,Panda Garden,Lansdale,PA,3.0,Chinese
4uWtKkDtDiZcmBDCsBMI_w,Las Palmas Mexican Restaurante,Antioch,TN,3.0,Mexican
uXS5oyhAM_MfxdBUpHVZkA,Lazzaroli Pasta,Nashville,TN,5.0,Italian
JCXcdCGpqIRXEGzhPukdsg,Porto-Fino Pizza & Restaurant,New Castle,DE,4.0,Italian
hYOb5iINXCirNivId8AlFA,Hops & Fire Craft Tap House,Greenwood,IN,3.5,American
bqLtBdYhS-Rw1QNEHCiQZw,Asuka,West Chester,PA,4.5,Chinese
O27CuPoWPFbYbNM2s-4xSg,Taziki's Mediterranean Cafe - Hermitage,Hermitage,TN,3.5,Greek
8CSdj8LF593qwMcduzHglQ,Sunset Grill,Nashville,TN,3.5,American
L7nIa3bd_aHQCbK9rPZZ6w,Blue Fig Cafe,Moorestown,NJ,3.5,Mediterranean
0o0H3YhNX1CWpF3Az7wXpA,Da Bistro Mediterranean Grill,Huntingdon Valley,PA,3.5,Mediterranean
yXX7xmclZkuBif-7QoyCuw,Pho Eden,Cherry Hill,NJ,4.0,Vietnamese
nmDK6a60DErPjLD9lxcjfg,Rocksy's,Metairie,LA,3.5,American
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,Santa Barbara,CA,4.5,Mexican
8kh6Z3c8UHQKmsy0_TbOnA,Carmo,New Orleans,LA,4.5,American
fRf5bZAAPDlD2MejfSPvsA,Wegmans Wine & Beer,North Wales,PA,4.0,American
4UByKRseOwx4JxwXclCejQ,Taxman CityWay,Indianapolis,IN,4.0,American
Z0lI1P8ZIvl8IDR2FPrb1w,Pangea,Saint Charles,MO,4.0,American
tGgCNNHVzCPxtKE7PkBjwg,Freddy's Frozen Custard & Steakburgers,West Chester,PA,4.0,American
UgD9jNiFdmW2jgtLIP0iSQ,Central Park Restaurant,Tampa,FL,4.0,American
p6klcK2owWoH97jHSuOZ7w,Taco Bell,Tampa,FL,2.0,Mexican
kfi-B1KqPzcqz_pjVaXonw,Steak ’n Shake,Indianapolis,IN,2.5,American
73mVo1ZUJ73BrnRNEE0n9A,Asian Fusion Buffet,Apollo Beach,FL,2.5,Chinese
RxCpzxNv8gVXnwyrH3ZIrg,Pita Pit,Fishers,IN,4.0,Mediterranean
GnRaQ2JtQPuyEajs-i5Pmg,Chicago's Pizza,Indianapolis,IN,4.0,Mexican
YLYLVY1HuQG1IvYjXyHzww,IHOP,TAMPA,FL,2.5,American
RxZGfUmVcdgMVvAAQnW9Nw,Royal India Grocery,Malvern,PA,3.5,Indian
wz9ENGBbPZdyqMD0kWBz3A,Barking Dog Cafe,Indianapolis,IN,3.0,American
n752SCpfXYjeM8ztL_VJNA,Gardenville Hotel,Gardenville,PA,4.0,American
KFKzQpM3NtQAssAWFn9eLw,LongHorn Steakhouse,Madison,TN,3.0,American
4dMbNkFf9BLgTuvwdjrurw,Severino Pasta Company,Westmont,NJ,4.5,Italian
dzdZxFaDJD6zdh4NrShWkg,Wild Horse Saloon,Sparks,NV,3.0,American
Xq_gzsyvrzbOacFSJtNNZg,Chipotle Mexican Grill,Wayne,PA,2.0,Mexican
sbnRpy72YKFt7fnETWLVeA,Little Tokyo,Cherry Hill,NJ,4.0,Japanese
4kUAPmuQx5R_J0Pzw_eARw,Splendid Pig,New Orleans,LA,5.0,American
AitDslVo-TV_d5j1K4HcTQ,Beso,Saint Louis,MO,2.5,Mexican
MGmAH_NZJJyK2yOTCXWSjQ,Smokin' Tacos Food Truck,Wyncote,PA,3.5,Mexican
hvu7MS-uEI5DHxUlogixTQ,Sages West Bay Bistro,Largo,FL,4.0,Italian
nye0EowfPEak1ITWdCxWOw,El Cerrito Mexican Restaurant Bar & Grill,Plainfield,IN,4.0,Mexican
QpTf9MU5EgYfm6bscRxaqw,Kilroy's Bar N' Grill,Indianapolis,IN,3.5,American
oe9PLAVQxIILIO7eIHOK2g,China Star,Nashville,TN,3.0,Chinese
rUCAWNbBVLmkLrQomE4Efw,Duos,Indianapolis,IN,4.5,American
1rAtT-RYDYbCEFTqWcoMVw,Domino's Pizza,Ewing,NJ,1.0,Italian
OnR86SBjEMUg60cCyOxQ9w,The Jukebox Cafe,Boyertown,PA,3.5,American
Yjnmx_r0erT1fWU1zaIIfA,Pace One,Thornton,PA,2.5,American
EW8Dl9ItnN56qJdKMF2gFw,Ginger Garden,Perkasie,PA,4.5,Thai
9n-1LQLX3ntBfBtMwgSpig,900 Degrees Woodfired Pizza,Wesley Chapel,FL,4.0,Italian
3dQaEBDWOyqDYhP3-ac7NQ,Japanese Kitchen Dosunco,Tampa,FL,4.0,Japanese
3jHRK5vphvtY0Z6yrxO0lQ,Asian Wok,Boise,ID,2.5,Chinese
8yZzf0gdWpSmY6ziyq7hKQ,Sazon Restaurant & Cafe,Philadelphia,PA,4.0,American
fnqBFLP47ORvStxq4lOhtg,Spice Box,Tucson,AZ,4.5,Indian
bYv6m-j8O8CySqEE4Wh_jQ,Teppanyaki Grill and Supreme Buffet,Clementon,NJ,2.5,Chinese
Hj_-qd7KyQPRqTWzWgsFag,World Of Beer,New Orleans,LA,3.0,American
cCIipUy2DdUS47MawgjMAw,Smyrna Bowling Center,Smyrna,TN,3.5,American
W4EsOaWQEPcRlhnmnxWjQw,Bawarchi Indian Grille,Upper Darby,PA,3.0,Indian
Oo9jD4_U2lXJR7J98ixwUw,Deacon's New South,Nashville,TN,4.0,American
VjtTBJqC5PM7QDsWxFNS_w,St. Petersburg's Super Greek Festival,Saint Petersburg,FL,4.5,Greek
f80tPVX_SxnBElz2bNSznw,JAVA Ink,Philadelphia,PA,3.0,American
MQj1dn5ZItp46VVS9xlVxw,Lion's Choice,Arnold,MO,4.0,American
39t-p5woEOErAhGXS1qjyQ,Pizza Hut,Bridgeton,MO,1.5,Italian
GpESl2dXOH8rxs0pAbIyAw,Alphie's Restaurant,Goleta,CA,3.5,American
k8kC-VYrewVejvkPxczZpQ,Malucci's,Broomall,PA,2.0,Italian
zi-QER97KRnFsZqr56mL1w,Panda Express,Boise,ID,2.5,Chinese
tygJjsQDeVrm2Y4sHB79sQ,Cinco De Mayo Mexican Restaurant - Nashville,Nashville,TN,3.5,Mexican
MuwtpbsZWN0VQWvAVmdlPg,Denny's,Verdi,NV,1.5,American
UaDnEIiRNCyLvrQWE4g0sg,Square Pie,Philadelphia,PA,4.5,Italian
AIz-s8l_vXHOOyjiykYehw,Bongos Beach Bar and Grille,St. Pete Beach,FL,3.5,American
0QSxyOzXwDdaSbeK7p3GYw,Keystone Sports Review,Indianapolis,IN,4.0,American
FyPqFGQXuX7Jkrjm6LoC0Q,Great Wall,Wilmington,DE,2.5,Chinese
olkYf8HSRKvc95rJ_imdWQ,Teddy's Burger Joint,Carmel,IN,2.5,American
uKKRHbXXAIuGxOxs9miwOg,Olive Garden Italian Restaurant,Philadelphia,PA,2.5,Italian
m1xhXDF9V4y5pbdWONaQDg,The Flying Pig Cafe,New Orleans,LA,4.0,American
QYks6LHomkyctLwD5Lfmeg,Blue Ocean,Ewing,NJ,4.0,Japanese
B9zn3chR6q3yhE8-_sr18g,Murasaki,Chester Springs,PA,4.0,Thai
-TjT3y-Glfnbt6LbKETAYg,Benchmark Eatery,Santa Barbara,CA,4.0,American
tMpJNyUyksAU2l1ZhqHoFw,Habaneros Mexican Restaurant,Hatfield,PA,3.5,Mexican
